experiment,edge,given cycle,found cycle,iterations
1,"0,1","0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0","0,1,2,15,14,13,5,6,8,7,11,12,3,4,9,10",8
1,"1,2","1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1","1,2,3,12,13,5,4,9,8,6,7,11,10,0,15,14",14
1,"2,3","2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2","2,3,4,5,6,7,8,9,10,11,12,13,14,1,0,15",1
1,"3,4","3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3","3,4,9,10,0,1,2,15,14,13,5,6,8,7,11,12",7
1,"4,5","4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4","4,5,13,14,1,2,15,0,10,9,8,6,7,11,12,3",7
1,"5,6","5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5","5,6,7,8,9,4,3,2,15,14,1,0,10,11,12,13",4
1,"6,7","6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6","6,7,11,12,13,5,4,3,2,1,14,15,0,10,9,8",4
1,"7,8","7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7","7,8,9,4,3,2,1,14,15,0,10,11,12,13,5,6",9
1,"8,9","8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8","8,9,10,0,15,14,1,2,3,4,5,13,12,11,7,6",9
1,"9,10","9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9","9,10,0,15,14,1,2,3,4,5,13,12,11,7,6,8",11
1,"10,11","10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10","10,11,12,13,5,6,7,8,9,4,3,2,1,14,15,0",3
1,"11,12","11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11","11,12,3,4,5,13,14,1,2,15,0,10,9,8,6,7",6
1,"12,13","12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12","12,13,5,6,7,8,9,4,3,2,1,14,15,0,10,11",10
1,"13,14","13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13","13,14,1,2,15,0,10,9,4,3,12,11,7,8,6,5",8
1,"14,15","14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14","14,15,0,10,9,8,6,7,11,12,13,5,4,3,2,1",4
1,"15,0","15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15","15,0,1,14,13,12,11,10,9,8,7,6,5,4,3,2",1
2,"0,1","0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0","0,1,2,12,11,10,7,6,8,9,3,4,5,15,14,13",8
2,"1,2","1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1","1,2,3,4,5,6,7,8,9,10,11,12,13,0,15,14",1
2,"2,3","2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2","2,3,9,8,6,7,10,11,4,5,15,0,1,14,13,12",6
2,"3,4","3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3","3,4,5,15,14,13,0,1,2,12,11,10,7,6,8,9",5
2,"4,5","4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4","4,5,6,8,7,10,9,3,2,1,0,15,14,13,12,11",5
2,"5,6","5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5","5,6,7,8,9,10,11,4,3,2,12,13,14,1,0,15",3
2,"6,7","6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6","6,7,10,11,12,2,1,0,13,14,15,5,4,3,9,8",8
2,"7,8","7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7","7,8,6,5,15,14,13,0,1,2,12,11,4,3,9,10",6
2,"8,9","8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8","8,9,3,4,5,15,14,13,0,1,2,12,11,10,7,6",8
2,"9,10","9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9","9,10,7,8,6,5,4,11,12,13,14,15,0,1,2,3",3
2,"10,11","10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10","10,11,4,5,15,0,1,14,13,12,2,3,9,8,6,7",6
2,"11,12","11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11","11,12,13,14,15,0,1,2,3,9,10,7,8,6,5,4",4
2,"12,13","12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12","12,13,0,1,14,15,5,6,7,8,9,10,11,4,3,2",4
2,"13,14","13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13","13,14,15,5,4,3,9,8,6,7,10,11,12,2,1,0",8
2,"14,15","14,15,15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14","14,15,0,13,12,11,10,9,8,7,6,5,4,3,2,1",1
2,"15,0","15,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15","15,0,1,14,13,12,2,3,4,11,10,9,8,7,6,5",3
3,"0,1","0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0","0,1,15,14,2,3,13,12,11,6,5,4,8,7,9,10",7
3,"1,2","1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1","1,2,3,4,8,7,9,10,11,6,5,12,13,14,15,0",6
3,"2,3","2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2","2,3,4,8,7,9,10,11,6,5,12,13,14,15,0,1",8
3,"3,4","3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3","3,4,8,7,9,10,11,6,5,12,13,14,15,0,1,2",10
3,"4,5","4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4","4,5,6,11,12,13,3,2,14,15,1,0,10,9,7,8",6
3,"5,6","5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0,0,1,1,2,2,3,3,4,4,5","5,6,7,9,8,4,3,13,14,2,1,15,0,10,11,12",14
